open,high,low,close
30110.88,30110.89,30107.14,30110.89
30110.89,30127.08,30110.88,30127.07
30127.08,30130.11,30119.95,30130.11
30130.11,30144.07,30130.1,30144.07
30144.06,30172.31,30137.4,30166.28
30166.28,30166.29,30133.79,30141.2
30141.2,30187.83,30136.2,30177.48
30177.48,30184.83,30165.7,30168.84
30168.85,30182.31,30166.01,30178.64
30178.65,30200.0,30178.64,30181.57
30181.57,30183.57,30181.55,30182.2
30182.2,30183.56,30172.7,30173.53
30173.53,30200.0,30173.53,30196.72
30196.72,30241.32,30196.71,30205.04
30205.04,30215.26,30205.03,30206.48
30206.49,30206.49,30200.85,30203.1
30203.09,30238.67,30203.09,30238.66
30238.67,30270.2,30230.5,30270.19
30270.2,30270.5,30231.21,30231.22
30231.21,30237.9,30218.98,30218.98
30218.99,30218.99,30215.99,30215.99
30216.0,30216.0,30204.13,30204.14
30204.13,30238.38,30204.13,30229.79
30229.78,30229.79,30212.72,30212.72
30212.73,30221.81,30212.72,30220.15
30220.15,30231.07,30216.72,30231.06
30231.06,30274.64,30231.06,30246.21
30246.2,30256.28,30246.2,30256.26
30256.26,30256.26,30247.18,30252.43
30252.43,30356.54,30249.84,30346.15
30346.15,30362.0,30306.07,30361.99
30362.0,30398.49,30347.42,30382.34
30382.34,30435.65,30365.54,30412.92
30412.92,30486.57,30403.44,30428.41
30428.42,30453.03,30428.41,30438.7
30438.7,30438.7,30395.41,30421.55
30421.54,30421.55,30395.5,30410.15
30410.15,30410.16,30399.83,30407.93
30407.93,30407.94,30382.08,30382.22
30382.23,30382.23,30319.67,30334.24
30334.25,30339.04,30309.46,30323.41
30323.4,30329.37,30304.89,30313.63
30313.62,30313.63,30290.73,30295.0
30295.0,30360.0,30295.0,30353.89
30353.88,30353.89,30330.38,30330.39
30330.38,30330.39,30325.0,30325.0
30325.0,30325.01,30280.0,30280.01
30280.01,30288.79,30274.21,30276.18
30276.18,30287.42,30266.64,30266.64
30266.65,30276.9,30266.64,30274.28
30274.28,30274.29,30259.61,30259.94
30259.95,30266.46,30259.94,30266.45
30266.46,30325.89,30266.45,30322.56
30322.56,30337.85,30279.67,30280.88
30280.88,30280.89,30255.99,30256.0
30256.0,30322.73,30255.99,30318.33
30318.33,30318.33,30302.02,30303.54
30303.55,30303.99,30300.0,30300.0
30300.01,30300.01,30290.0,30293.05
30293.06,30293.06,30284.12,30288.13
30288.14,30299.23,30285.11,30298.92
30298.91,30327.07,30282.21,30284.25
30284.25,30294.63,30284.25,30290.8
30290.8,30290.81,30287.73,30288.25
30288.24,30288.95,30285.4,30285.4
30285.4,30287.18,30276.9,30282.59
30282.6,30282.6,30278.9,30281.11
30281.11,30281.11,30278.8,30281.01
30281.01,30282.54,30248.56,30249.4
30249.39,30262.88,30249.39,30262.87
30262.88,30288.99,30258.94,30288.94
30288.94,30340.0,30288.93,30310.43
30310.43,30311.72,30262.86,30262.86
30262.86,30272.45,30250.02,30266.52
30266.52,30292.21,30260.12,30282.52
30282.51,30299.0,30276.74,30292.42
30292.42,30292.42,30263.48,30263.49
30263.48,30282.99,30260.0,30276.23
30276.24,30278.95,30273.11,30274.3
30274.31,30274.31,30237.88,30237.89
30237.89,30237.89,30207.13,30209.76
30209.75,30222.85,30209.75,30211.44
30211.44,30221.84,30185.19,30190.8
30190.79,30230.0,30190.79,30205.42
30205.42,30216.37,30182.47,30216.37
30216.37,30216.37,30181.81,30194.84
30194.84,30194.84,30181.15,30183.54
30183.54,30218.92,30183.54,30203.38
30203.37,30210.45,30190.5,30206.26
30206.26,30208.44,30189.58,30202.82
30202.81,30206.0,30193.53,30194.23
30194.22,30201.52,30194.22,30201.52
30201.52,30230.28,30201.51,30224.23
30224.23,30224.23,30210.0,30210.0
30210.01,30210.01,30208.13,30208.14
30208.14,30208.14,30186.07,30195.04
30195.05,30195.05,30163.26,30178.32
30178.32,30193.95,30176.87,30182.09
30182.08,30188.76,30180.72,30182.71
30182.71,30187.63,30175.2,30175.2
30175.2,30175.21,30161.53,30163.36
30163.35,30163.36,30132.44,30145.72
30145.72,30165.53,30133.97,30165.44
30165.44,30170.52,30134.88,30140.16
30140.16,30162.58,30140.16,30157.67
30157.67,30157.68,30143.16,30144.67
30144.66,30146.93,30132.11,30134.37
30134.38,30153.51,30134.37,30151.0
30151.0,30151.0,30145.65,30145.65
30145.66,30145.66,30127.64,30127.66
30127.65,30130.0,30120.35,30129.99
30129.99,30136.02,30128.61,30132.01
30132.0,30171.62,30132.0,30171.62
30171.62,30197.59,30171.61,30176.68
30176.68,30176.69,30162.91,30168.6
30168.59,30168.6,30161.25,30161.26
30161.25,30161.26,30145.01,30147.04
30147.04,30147.04,30135.22,30140.12
30140.12,30140.13,30130.71,30140.12
30140.12,30163.95,30140.12,30152.51
30152.5,30152.51,30142.17,30142.17
30142.18,30150.0,30142.17,30150.0
30150.0,30150.0,30142.17,30142.2
30142.2,30142.21,30110.0,30131.55
30131.54,30141.46,30128.48,30140.55
30140.56,30144.81,30138.19,30141.52
30141.51,30141.52,30133.09,30140.49
30140.5,30140.5,30132.3,30135.69
30135.69,30136.49,30134.88,30136.47
30136.48,30140.0,30125.88,30140.0
30140.0,30170.52,30139.99,30170.51
30170.51,30170.52,30145.67,30148.23
30148.23,30187.98,30148.22,30180.7
30180.69,30250.0,30180.69,30243.7
30243.7,30243.7,30209.95,30215.09
30215.09,30219.65,30200.0,30200.0
30200.01,30205.37,30188.67,30204.55
30204.56,30204.56,30171.81,30185.18
30185.18,30273.22,30185.18,30271.63
30271.62,30271.63,30236.98,30249.76
30249.77,30278.53,30240.0,30240.0
30240.01,30250.0,30224.07,30226.2
30226.2,30250.0,30220.0,30241.76
30241.75,30241.76,30217.78,30221.96
30221.96,30229.99,30221.03,30224.45
30224.46,30243.95,30224.45,30235.79
30235.78,30238.09,30215.71,30217.28
30217.27,30217.28,30170.0,30170.01
30170.01,30220.0,30170.0,30219.99
30220.0,30234.74,30219.99,30226.98
30226.97,30231.35,30195.71,30195.72
30195.72,30208.55,30193.39,30193.4
30193.4,30197.08,30184.34,30184.34
30184.34,30184.35,30162.8,30162.81
30162.8,30162.81,30153.6,30159.48
30159.47,30171.12,30159.47,30168.09
30168.09,30197.86,30157.72,30195.99
30195.98,30254.47,30195.98,30250.29
30250.28,30253.98,30223.52,30228.18
30228.19,30241.68,30216.27,30219.11
30219.1,30232.53,30219.1,30227.68
30227.68,30229.22,30201.96,30201.96
30201.97,30234.4,30201.96,30225.78
30225.78,30230.14,30210.89,30211.2
30211.2,30211.21,30200.81,30205.04
30205.04,30232.73,30179.49,30230.99
30232.72,30250.0,30226.48,30250.0
30250.0,30257.58,30240.6,30242.93
30242.93,30279.98,30225.0,30271.52
30271.52,30279.3,30256.48,30256.49
30256.49,30281.58,30240.0,30272.45
30272.46,30297.44,30270.65,30297.44
30297.44,30317.28,30289.2,30317.27
30317.27,30326.12,30295.57,30300.57
30300.57,30312.45,30295.7,30309.23
30309.24,30309.24,30305.83,30309.24
30309.23,30318.75,30295.57,30295.59
30295.31,30312.22,30295.3,30307.68
30307.69,30307.69,30270.95,30274.49
30274.7,30291.77,30265.87,30274.23
30271.46,30319.99,30271.46,30311.41
30311.4,30316.03,30304.0,30304.0
30304.01,30342.8,30301.49,30342.8
30342.79,30365.87,30322.89,30362.68
30362.68,30375.21,30351.52,30361.82
30361.83,30361.83,30327.79,30360.0
30359.99,30450.11,30359.99,30419.89
30419.89,30424.45,30377.48,30409.84
30409.84,30419.52,30400.94,30411.73
30411.72,30422.42,30375.13,30415.36
30415.37,30417.47,30404.22,30406.24
30406.24,30406.25,30376.36,30376.37
30376.36,30387.41,30370.09,30370.09
30370.1,30370.1,30331.79,30344.82
30344.83,30349.26,30320.0,30320.46
30320.01,30342.73,30316.59,30337.71
30337.72,30337.72,30319.67,30319.68
30319.67,30327.13,30319.2,30319.23
30319.22,30330.92,30297.48,30315.62
30315.62,30315.62,30266.61,30266.62
30266.61,30307.51,30252.5,30300.47
30300.46,30335.63,30287.41,30287.42
30287.41,30325.88,30281.14,30314.94
30314.95,30324.61,30272.13,30298.33
30298.33,30329.05,30298.32,30329.05
30329.05,30363.69,30323.67,30333.36
30333.37,30360.0,30332.2,30359.11
30359.1,30359.11,30320.02,30320.68
30320.02,30334.7,30319.83,30329.72
30329.71,30329.72,30309.99,30309.99
30310.0,30317.96,30260.7,30266.31
30266.3,30266.31,30241.07,30243.58
30243.58,30267.89,30241.99,30260.05
30260.06,30288.84,30245.56,30287.24
30287.23,30287.24,30260.0,30266.16
30266.17,30278.63,30258.36,30275.99
30275.98,30275.99,30254.78,30262.3
30262.3,30270.0,30240.71,30240.72
30240.72,30240.72,30196.77,30213.04
30213.04,30222.0,30179.21,30182.77
30182.77,30200.0,30170.0,30189.96
30189.96,30202.83,30181.69,30195.59
30195.58,30201.7,30184.74,30191.63
30191.63,30193.6,30180.29,30193.59
30193.6,30193.6,30186.2,30190.01
30190.01,30190.01,30170.0,30170.01
